Job ID,Title,Company,Location,Category,Subcategory,Function,Type,Level,Min Salary,Max Salary,Salary Negotiation,Min Experience,Max Experience,Fresh Graduate,SMA/SMK/STM,Diploma/D1/D2/D3,Sarjana/S1,Master/S2,Doctor/S3,Posted Date,Description,Skill_Set,Link
15777266,HRGA Officer,Indonesia Global Grup,Jakarta Selatan,Human Resources,Staf HRD,Human Resource General Affair (HRGA),Full Time,Staff / Officer,5000000,6000000,0,1,5,0,0,1,1,0,0,2025-07-08 15:33:00,"Indonesia Global Grup adalah grup perusahaan yang mengembangkan dan mengelola infrastruktur pasar untuk ekosistem Aset Keuangan Digital, Kami membuka kesempatan bagi Anda yang profesional, berpengalaman, dan siap tumbuh bersama sebagai HRGA Officer di unit IGD (Indonesia Global Custody). Sebagai HRGA Officer, Anda akan bertanggung jawab terhadap pengelolaan Sumber Daya Manusia (SDM) dan General Affairs (GA) untuk memastikan kelancaran operasional perusahaan.

Tanggung Jawab Pekerjaan :
- Melaksanakan strategi perencanaan SDM yang selaras dengan visi perusahaan
- Menjalankan proses rekrutmen sesuai kebutuhan MPP
- Mengelola pelatihan, pengembangan, dan manajemen talenta
- Menyusun dan menerapkan manajemen kinerja
- Menjaga hubungan industrial yang harmonis
- Mengelola administrasi kepegawaian termasuk payroll
- Mengatur pemeliharaan dan pengelolaan aset serta fasilitas kantor
- Menyusun dan menjalankan proses pengadaan barang & jasa secara akuntabel dan transparan

Keahlian :
- Human Capital Management
- Pengelolaan Risiko SDM
- Pengadaan & Administrasi Umum
- Kemampuan negosiasi dan koordinasi lintas departemen
- Memiliki kemampuan komunikasi & interpersonal skills yang baik.

Kualifikasi :
- Minimal Strata 1 Jurusan Psikologi, Akuntansi, Manajemen, atau jurusan lain yang relevan.
- Memiliki pengalaman kerja min. 4 tahun pada fungsi SDM/GA.

Waktu Bekerja :
Jam 08.00 s/d 17.00 Senin - Jumat

Tunjangan :
BPJS Kesehatan
BPJS Ketenagakerjaan.","['Human Capital Management', 'Hr Risk Management', 'Procurement   General Administration', 'Ability', 'Departments', 'Interpersonal Skills']",https://www.loker.id/human-resources/staf-hrd/hrga-officer-indonesia-global-grup-jakarta-selatan.html
15777163,Senior Project Engineer / Site Manager,Tando Group,Jakarta Selatan,Konstruksi dan Bangunan,Site Manager / Manajer Lapangan,Project Engineer,Full Time,Manager / Assistant Manager,5000000,6000000,0,3,10,0,0,0,1,0,0,2025-07-08 15:31:00,"Tandotama adalah perusahaan kontraktor yang bergerak di bidang General Kontraktor. Kami sedang mencari individu berpengalaman untuk bergabung sebagai Senior Project Engineer / Site Manager yang akan memimpin proyek-proyek konstruksi secara menyeluruh, mulai dari perencanaan hingga serah terima pekerjaan.
Sebagai Senior Project Engineer / Site Manager, Anda akan bertanggung jawab atas pelaksanaan proyek di lapangan, mengelola tim teknis dan subkontraktor, serta memastikan bahwa proyek berjalan tepat waktu, sesuai anggaran, dan memenuhi standar kualitas.

Tanggung Jawab Pekerjaan :
- Memimpin dan mengawasi seluruh tahapan proyek konstruksi (Sipil, Arsitektur, Struktur, dan MEP)
- Menyusun jadwal proyek dan memastikan ketercapaiannya
- Berkoordinasi dengan klien, konsultan, vendor, dan tim internal
- Memastikan pelaksanaan pekerjaan sesuai gambar kerja, spesifikasi teknis, dan K3
- Menyusun laporan progres proyek secara berkala
- Menyelesaikan kendala teknis dan operasional di lapangan secara proaktif

Keahlian :
- Menguasai gambar kerja dan detail teknis (Sipil, Arsitektur, Struktur, dan MEP)
- Memiliki kemampuan manajemen proyek dan leadership yang kuat
- Terampil menggunakan software teknis seperti AutoCAD, Microsoft Office, Microsoft Project, dll.
- Mampu membuat laporan teknis dan progress secara sistematis dan berkala (daily, weekly, monthly)
- Komunikatif dan dapat bekerja dalam tekanan serta tim lintas fungsi.

Kualifikasi :
- Pendidikan minimal S1 Teknik Sipil / Arsitektur (lebih disukai yang memiliki pemahaman menyeluruh tentang struktur & MEP)
- Pengalaman minimal 5 tahun di posisi serupa dalam proyek konstruksi bangunan (gedung bertingkat, kantor, pabrik, industry, dll.)
- Bersedia ditempatkan di lokasi proyek sesuai kebutuhan
- Diutamakan memiliki pengalaman dalam proyek Design & Build.

Waktu Bekerja :
Senin-Jumat, 08.00-17.00 WIB","['Working Drawings', 'Architecture', 'Structure', 'Mep', 'Strong Project Management', 'Leadership', 'Technical Software', 'Autocad', 'Microsoft Office', 'Microsoft Project', 'Technical Reports', 'Pressure', 'Cross -Function Teams']",https://www.loker.id/konstruksi-dan-bangunan/site-manager/senior-project-engineer-site-manager-tando-group-jakarta-selatan.html
14803132,Junior Drafter Designer,Tando Group,Jakarta Selatan,Desain & Arsitektur,Drafter Arsitektur,Drafter 3D,Full Time,Junior / Entry Level,3000000,4000000,0,1,5,0,1,1,1,0,0,2025-07-08 15:25:00,"Tandotama adalah perusahaan kontraktor yang bergerak di bidang General Kontraktor. Kami sedang mencari individu berpengalaman untuk bergabung sebagai Drafter & Junior Designer yang akan terlibat langsung dalam pelaksanaan proyek konstruksi secara menyeluruh, mulai dari perencanaan hingga serah terima pekerjaan.
Kami mencari seorang Drafter & Junior Designer yang berpengalaman dan memiliki kemampuan visualisasi desain bangunan yang kuat, mulai dari hasil survey awal hingga gambar kerja final. Posisi ini akan bekerja erat dengan tim teknik dan arsitektur untuk merealisasikan proyek konstruksi kami secara akurat dan efisien.

Tanggung Jawab Pekerjaan :
- Membuat gambar teknis konstruksi bangunan dari nol hingga final (layout, gambar kerja, gambar DED, gambar as built).
- Membuat gambar desain 3D bangunan / interior.
- Menerjemahkan hasil survey lapangan menjadi gambar desain dan teknis.
- Mendukung tim arsitek, sipil, dan MEP dalam pembuatan gambar kerja.
- Melakukan revisi gambar sesuai masukan dari tim internal maupun klien.
- Menyimpan dan mengelola file desain secara terstruktur dan rapi.

Keahlian :
- Menguasai software desain & drafting seperti AutoCAD, SketchUp, Revit, dan sejenisnya.
- Mampu membaca dan memahami gambar arsitektur, sipil, dan MEP.
- Kemampuan visualisasi desain dari data survey awal secara detail dan presisi.
- Komunikatif dan mampu bekerja dalam tim lintas disiplin.

Kualifikasi :
- Pendidikan SMK/D3/S1 Teknik Sipil, Arsitektur, atau jurusan terkait.
- Pengalaman kerja sebagai drafter/desainer minimal 2-3 tahun.
- Terbiasa bekerja dalam lingkungan proyek konstruksi.

Waktu Bekerja :
Senin-Jumat, 08.00-17.00 WIB","['Design', 'Drafting Software', 'Autocad', 'Sketchup', 'Revit', 'Architectural Civil Mep Images', 'Design Visualization Capabilities', 'Initial Survey Data', 'Detail', 'Cross -Disciplinary Team']",https://www.loker.id/desain-arsitektur/drafter-arsitektur/junior-drafter-designer-tando-group-jakarta-selatan.html
15777121,Kepala Unit SDM & Umum,Indonesia Global Grup,Jakarta Selatan,Human Resources,Manajemen SDM,Manager HRD,Full Time,Manager / Assistant Manager,8000000,9000000,0,6,10,0,0,0,1,0,0,2025-07-08 15:21:00,"Indonesia Global Group merupakan grup perusahaan yang berfokus pada pengembangan dan pengelolaan infrastruktur pasar untuk Ekosistem Aset Keuangan Digital, termasuk aset kripto, di Indonesia
Kami membutuhkan seorang Kepala Unit SDM & Umum di (IGD) yang bertanggung jawab atas pengelolaan sumber daya manusia dan urusan umum dalam suatu organisasi. Tugasnya mencakup perencanaan, pengorganisasian, pengawasan, dan evaluasi kegiatan yang berkaitan dengan rekrutmen, pelatihan, pengembangan karyawan, serta administrasi umum, fasilitas kantor, dan hubungan industrial. Tujuan utama dari Kepala Unit SDM & Umum adalah untuk memastikan ketersediaan tenaga kerja yang kompeten dan produktif, serta menciptakan lingkungan kerja yang kondusif dan efisien untuk mendukung tercapainya tujuan organisasi.

Tanggung Jawab Pekerjaan :
- Merumuskan dan memastikan implementasi Perencanaan SDM sesuai dengan strategi Perusahaan.
- Merumuskan dan memastikan implementasi strategi rekrutmen yang efektif dan efisien sesuai MPP.
- Merumuskan dan memastikan implementasi Pengembangan & Pelatihan sesuai manajemen karir & talenta.
- Merumuskan dan memastikan implementasi manajemen kinerja sesuai dengan strategi SDM.
- Mengevaluasi kebijakan & prosedur SDM yang ada.
- Membangun dan memelihara hubungan industrial yang baik.
- Mengelola aset dan fasilitas perusahaan.
- Memastikan kebersihan dan keamanan lingkungan kerja.
- Memastikan pemenuhan sarana & prasarana untuk menunjang bisnis  proses berjalan sesuai kebutuhan.
- Memastikan proses pengadaan barang dan jasa dilakukan secara transparan, akuntabel dan sesuai dengan prosedur.

Keahlian :
- Memiliki kemampuan komunikasi & interpersonal skills yang baik.
- Memiliki kemampuan analitik yang baik & berorientasi pada detail.
- Memiliki kemampuan leadership, coaching & mentoring tim yang baik.
- Memiliki pengetahuan dan pemahaman mendalam tentang Human Capital, Pengadaan & GA.
- Memiliki pengetahuan dan pemahaman tentang peraturan ketenagakerjaan dan aturan lain yang relevan.
- Memiliki keterampilan dalam penggunaan sistem HRIS.
- Memiliki  kemampuan dalam mengidentifikasi, menganalisis dan mengelola risiko yang terkait dengan Human Capital.

Kualifikasi :
- Minimal Strata 1 Jurusan Psikologi, Akuntansi, Manajemen, atau jurusan lain yang relevan.
- Memiliki pengalaman kerja min. 6 tahun pada fungsi SDM/GA.

Waktu Bekerja :
Jam 08.00 s/d 17.00 Senin - Jumat

Tunjangan :
BPJS Kesehatan, BPJS Ketenagakerjaan.","['Interpersonal Skills', 'Good Analytical Ability', 'Good Leadership', 'Coaching', 'Mentoring Capabilities', 'Deep Knowledge', 'Understanding', 'Human Capital', 'Procurement', 'Ga', 'Knowledge', 'Understanding', 'Labor Regulations', 'Relevant Rules', 'Skills', 'Use', 'Hris Systems', 'Ability', 'Risks', 'Human Capital']",https://www.loker.id/human-resources/manajemen-sdm/kepala-unit-sdm-umum-indonesia-global-grup-jakarta-selatan.html
15777080,Marketing,Central Conveyor Belting,Jakarta Barat,Marketing / Pemasaran,Komunikasi Pemasaran,Marketing Executive,Full Time,Staff / Officer,3000000,4000000,0,1,5,0,0,0,1,0,0,2025-07-08 15:18:00,"Central Conveyor Belting adalah perusahaan penyedia produk dan jasa di bidang konveyor yang sedang mencari kandidat Marketing yang komunikatif, aktif, dan siap mencapai target penjualan. Posisi ini cocok bagi Anda yang senang bertemu orang baru, terbiasa bekerja dalam tim, dan memiliki kemampuan promosi yang baik.

Tanggung Jawab Pekerjaan :
1.	Menjual produk & jasa perusahaan
2.	Mengajak pengunjung untuk mampir ke stand penjualan.
3.	Melakukan aktivitas promosi
4.	Memberikan informasi dan pelayanan prima kepada konsumen/klien
5.	Menjawab dan memperkenalkan sebuah produk dan memberikan informasi produk kepada clien/Konsumen.
6.	Menguasai informasi produk melalui beberapa sumber. (Buku, Internet, Catalog atau Rekan satu team).
7.	Berkolaborasi dengan admin marketing untuk mengkoordinasikan pesanan
8.	Mencapai target sesuai yang ditentukan

Keahlian :
1. Menguasai Microsoft Word dan Excel
2. Komunikasi dan negosiasi yang efektif

Kualifikasi :
1. Pendidikan Minimal S1 Manajemen Pemasaran
2. Diutamakan Memiliki Pengalaman Sebagai Marketing
3. Berdomisili Sekitar Gajah Mada, Jembatan Lima, Grogol Petamburan,mangga besar, Taman Sari, Tambora,pademangan,ancol

Waktu Bekerja :
Senin - Jumat : Jam 08.30 - 16.30, Sabtu : Jam 08.30 - 15.00","['Microsoft Word', 'Excel', 'Effective Communication', 'Negotiation']",https://www.loker.id/pemasaran/komunikasi-pemasaran/marketing-central-conveyor-belting-jakarta-barat-2.html
15777125,Admin Marketing Online,Jaya Abadi Teknik,Jakarta Barat,Sales / Penjualan,E-Commerce & Marketplace,Admin E-Commerce,Contract,Junior / Entry Level,2000000,3000000,0,1,2,0,1,1,1,0,0,2025-07-08 15:10:00,"JAYA ABADI TEKNIK merupakan perusahaan yang bergerak di bidang Jual & sewa rental genset dan forklift, saat ini membutuhkan Admin marketplace  yang bertugas dan bertanggung jawab dalam mengelola serta mengoperasikan seluruh platform jual beli online atau markeplace yang dipakai perusahaan.

Tanggung Jawab Pekerjaan :
– Memproses pesanan dari konsumen di platform marketplace
– Menjawab pesan dari konsumen di platform marketplace
– Memberi penjelasan seputar produk pada konsumen yang bertanya
– Melayani komplain dan feedback yang diterima dari konsumen
– Mengorganisir feeds produk di marketplace
– Mengecek persediaan barang dan memperbarui jumlah stok di setiap platform marketplace
– Meng-upload foto dan informasi produk yang baru dirilis ke platform marketplace

Keahlian :
– Menguasai berbagai platform marketplace (Shopee, Tokopedia, Tiktokshop dan Lazada)
– Menguasai dasar MS.Office

Kualifikasi :
– Pendidikan min. SMA/SMK (D3/S1 Lebih disukai)
– Berpengalaman min. 1 tahun sebagai admin marketplace

Waktu Bekerja :
JAM 08.30 S/D 17.00","['Shopee Tokopedia Tiktokshop Lazada Marketplace Platforms', 'Basis', 'Msoffice']",https://www.loker.id/penjualan/e-commerce/admin-marketing-online-jaya-abadi-teknik-jakarta-barat.html
15777015,Video Editor,Seari Gemilang,Jakarta Utara,"Seni, Media, & Kreatif",Multimedia Editor,Video Editor,Full Time,Staff / Officer,,,1,1,2,1,0,1,0,1,0,2025-07-08 15:01:00,"Seari Gemilang adalah perusahaan kreatif yang berkembang pesat, bergerak di bidang digital media dan konten. Kami mencari Video Editor yang kreatif, detail, dan mampu bekerja cepat untuk mendukung kebutuhan visual dan storytelling berbagai brand dan kampanye digital.

Tanggung Jawab Pekerjaan :
- Mengedit video dari awal hingga akhir (assembling, cut-to-cut, color grading, motion graphics, audio, hingga video effects).
- Menyusun video sesuai dengan brief dan objektif komunikasi yang ditetapkan.
- Berkolaborasi dengan tim kreatif untuk menyempurnakan hasil akhir.
- Menyelesaikan proyek tepat waktu sesuai deadline.

Keahlian :
- Mahir menggunakan perangkat lunak editing video profesional seperti Adobe Premiere Pro, After Effects, dan CapCut Pro.

Kualifikasi :
- Pendidikan minimal D3/S1 dari semua jurusan.
- Memiliki pengalaman minimal 1 tahun sebagai Video Editor.
- Wajib melampirkan portofolio yang mencerminkan pengalaman profesional selama bekerja
- Fulltime & Bersedia ditempatkan di area PIK2.

Waktu Bekerja :
Senin-Jumat, Jam 9 sd Jam 18.00","['Professional Video Editing Software', 'Adobe Premiere Pro', 'Effects', 'Capcut Pro']",https://www.loker.id/seni-multimedia-komunikasi/editor/video-editor-seari-gemilang-jakarta-utara.html
15777050,Finance Accounting Officer,Indonesia Global Grup,Jakarta Selatan,Akuntansi,Akuntansi Finansial,Finance Accounting,Full Time,Staff / Officer,5000000,6000000,0,3,10,0,0,0,1,0,0,2025-07-08 15:01:00,"Indonesia Global Group merupakan grup perusahaan yang berfokus pada pengembangan dan pengelolaan infrastruktur pasar untuk Ekosistem Aset Keuangan Digital, termasuk aset kripto, di Indonesia
Kami membutuhkan seorang Finance & Accounting Officer di (IGD) yang bertanggung jawab untuk mengelola dan memelihara catatan keuangan perusahaan, serta menyiapkan laporan keuangan yang akurat. Tugasnya meliputi pencatatan transaksi keuangan, verifikasi dokumen, rekonsiliasi bank, penyusunan laporan keuangan, dan analisis data keuangan. Selain itu, mereka juga terlibat dalam pengelolaan perpajakan dan memastikan kepatuhan terhadap peraturan keuangan dan akuntansi.

Tanggung Jawab Pekerjaan :
- Melakukan administrasi akuntansi dan keuangan perusahaan.
- Memastikan pencatatan transaksi akurat dan sesuai dengan standar akuntansi.
- Membuat laporan keuangan dan analisis keuangan.
- Melakukan administrasi perpajakan sesuai aturan Pajak.
- Mengelola risiko keuangan.
- Melakukan tugas-tugas lain yang terkait dengan akuntansi, keuangan, dan pajak.

Keahlian :
- Mampu mengoperasikan software akuntansi dan Microsoft Office.
- Memiliki ketelitian, akurasi, dan kemampuan analisis yang baik.
- Memiliki kemampuan komunikasi & interpersonal skills yang baik.
- Memiliki kemampuan analitik yang baik & berorientasi pada detail.
- Memiliki Keterampilan dalam menggunakan software Akuntansi.
- Memiliki kemampuan mengidentifikasi, menganalisis dan mengelola risiko yang terkait dengan operasional Keuangan Perusahaan.
- Kemampuan dalam menyusun dan menyajikan laporan keuangan atas transaksi yang jelas dan terstruktur.
- Memiliki pengetahuan mengenai PSAK & aturan Perpajakan.

Kualifikasi :
- Minimal Strata 1 Jurusan Akuntansi, Manajemen, atau jurusan lain yang relevan.
- Memiliki pengalaman kerja minimal 4 tahun pada fungsi Keuangan/Akuntansi/Pajak.

Waktu Bekerja :
Jam 08.00 s/d 17.00 Senin - Jumat

Tunjangan :
BPJS Kesehatan, BPJS Ketenagakerjaan.","['Accounting Software', 'Microsoft Office', 'Good Accuracy', 'Accuracy', 'Analytical Skills', 'Interpersonal Skills', 'Good Analytical Ability', 'Skills', 'Accounting Software', 'Ability', 'Risks', 'Company Financial Operations', 'Ability', 'Financial Statements', 'Clear Structured Transactions', 'Knowledge', 'Psak', 'Tax Rules']",https://www.loker.id/akuntansi-keuangan/akuntansi-finansial/finance-accounting-officer-indonesia-global-grup-jakarta-selatan.html
15675830,Supir Pribadi,Otto Lamps,Jakarta Selatan,Transportasi & Logistik,Driver,Supir Pribadi,Full Time,Staff / Officer,3000000,4000000,0,3,5,0,1,0,0,0,0,2025-07-08 14:57:00,"Otto Lamps adalah perusahaan perdagangan ritel yang bergerak di bidang lampu dan perlengkapan pencahayaan berkualitas. Kami sedang mencari Supir Pribadi & Operasional yang berpengalaman untuk mendukung mobilitas manajemen dan kebutuhan pengiriman perusahaan.

Tanggung Jawab Pekerjaan :
- Mengantar dan menjemput pimpinan/karyawan.
- Mengantar barang ke pelanggan atau gudang sesuai kebutuhan operasional.
- Merawat dan menjaga kebersihan kendaraan.

Keahlian :
- Kandidat bisa mengendarai mobil MANUAL (Mobil Box, Colt Diesel, L300) & MATIC (Innova, Alphard dan sejenisnya).

Kualifikasi :
- Domisili Jakarta Selatan, diutamakan sekitar Pondok Indah.
- Memiliki SIM A dan SIM C aktif.
- Pengalaman minimal 3 tahun sebagai supir pribadi atau operasional.
- Siap lembur dan bekerja di akhir pekan jika diperlukan.","['Candidates', 'Box', 'Colt Diesel', 'Matic Innova', 'Alphard']",https://www.loker.id/transportation-logistics/driver/supir-pribadi-otto-lamps-jakarta-selatan.html
15777011,Kepala Unit Keanggotaan & Layanan Pelanggan,Indonesia Global Grup,Jakarta Selatan,Layanan Pelanggan,Customer Service,Customer Service,Full Time,Manager / Assistant Manager,8000000,9000000,0,6,10,0,0,0,1,0,0,2025-07-08 14:56:00,"Indonesia Global Group merupakan grup perusahaan yang berfokus pada pengembangan dan pengelolaan infrastruktur pasar untuk Ekosistem Aset Keuangan Digital, termasuk aset kripto, di Indonesia
Kami membutuhkan seorang Kepala Unit Keanggotaan & Layanan Pelanggan yang tanggung jawab Memastikan tercapainya kepuasan pelanggan melalui pengelolaan dan penyelenggaran layanan berbasis teknologi informasi yang efektif dan efisien.

Tanggung Jawab Pekerjaan :
- Memastikan tercapainya kepuasan pelanggan melalui pengelolaan dan penyelenggaran layanan berbasis teknologi informasi yang efektif dan efisien.
- Memastikan proses pendaftaran, verifikasi, aktivasi, dan terminasi keanggotaan berjalan sesuai prosedur.
- Mengelola layanan pelanggan untuk memastikan Anggota Kliring mendapatkan pelayanan yang cepat, ramah, dan efektif.
- Memastikan seluruh proses keanggotaan dan pelayanan mematuhi peraturan internal dan eksternal.

Keahlian :
- Memiliki kemampuan komunikasi & interpersonal skills yang baik.
- Memiliki kemampuan analitik yang baik & berorientasi pada detail.
- Memiliki kemampuan leadership, coaching & mentoring tim yang baik.
- Memiliki kemampuan komunikasi & interpersonal skills yang baik.
- Memiliki kemampuan analitical thinking & problem solving yang baik.
- Memiliki kemampuan leadership, coaching & mentoring tim yang baik.
- Memiliki Pengetahuan dan pemahaman tentang peraturan dan kebijakan dalam industri Kripto.
- Memiliki Keterampilan dalam penggunaan teknologi terkini.
- Memilki kemampuan dalam mengidentifikasi, menganalisis dan mengelola risiko.
- Kemampuan dalam menyusun dan menyajikan laporan dengan tepat dan akurat.

Kualifikasi :
- Minimal Strata 1 Jurusan Ekonomi, Bisnis, Manajemen, atau jurusan lain yang relevan.
- Memiliki pengalaman kerja min. 6 tahun pada fungsi Layanan.

Waktu Bekerja :
Jam 08.00 s/d 17.00 Senin - Jumat

Tunjangan :
BPJS Kesehatan, BPJS Ketenagakerjaan.","['Interpersonal Skills', 'Good Analytical Ability', 'Good Leadership', 'Coaching', 'Mentoring Capabilities', 'Interpersonal Skills', 'Good Analytical Thinking', 'Problem Solving', 'Good Leadership', 'Coaching', 'Mentoring Capabilities', 'Knowledge', 'Understanding', 'Regulations', 'Policies', 'Crypto Industry', 'Skills', 'Use', 'Latest Technology', 'Ability', 'Risk', 'Ability', 'Reports']",https://www.loker.id/customer-care/customer-service/kepala-unit-keanggotaan-layanan-pelanggan-indonesia-global-grup-jakarta-selatan.html
